#For:  AD Model Builder: using automatic differentiation for statistical inference of highly parameterized complex nonlinear models ||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
#Timespan=All years. Indexes=SCI-EXPANDED, ESCI, A&HCI, SSCI.||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
#||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
Title|Authors|Corporate Authors|Editors|Book Editors|Source Title|Publication Date|Publication Year|Volume|Issue|Part Number|Supplement|Special Issue|Beginning Page|Ending Page|Article Number|DOI|Conference Title|Conference Date|Total Citations|Average per Year|1980|1981|1982|1983|1984|1985|1986|1987|1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019
Trade-offs between accuracy and interpretability in von Bertalanffy random-effects models of growth|Vincenzi, Simone; Crivelli, Alain J.; Munch, Stephan; Skaug, Hans J.; Mangel, Marc||||ECOLOGICAL APPLICATIONS|JUL 2016|2016|26|5||||1535|1552||10.1890/15-1177|||3|0.75|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1
Using time-varying asymptotic length and body condition of top piscivores to indicate ecosystem regime shift in the main basin of Lake Huron: a Bayesian hierarchical modeling approach|He, Ji X.; Bence, James R.; Roseman, Edward F.; Fielder, David G.; Ebener, Mark P.||||CANADIAN JOURNAL OF FISHERIES AND AQUATIC SCIENCES|JUL 2016|2016|73|7||||1092|1103||10.1139/cjfas-2015-0235|||3|0.75|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|0
Occasional reduced tillage in organic farming can promote earthworm performance and resource efficiency|Moos, Jan Hendrik; Schrader, Stefan; Paulsen, Hans Marten; Rahmann, Gerold||||APPLIED SOIL ECOLOGY|JUL 2016|2016|103|||||22|30||10.1016/j.apsoil.2016.01.017|||3|0.75|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3|0|0
Influence of salvage logging on forest recovery following intermediate severity canopy disturbances in mixed beech dominated forests of Slovenia|Fidej, Gal; Rozman, Andrej; Nagel, Thomas A.; Dakskobler, Igor; Diaci, Jurij||||IFOREST-BIOGEOSCIENCES AND FORESTRY|JUN 2016|2016|9|||||430|436||10.3832/ifor1616-008|||3|0.75|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|2|0
A Comparison of Four Survey Methods for Detecting Fox Squirrels in the Southeastern United States|Greene, Daniel U.; McCleery, Robert A.; Wagner, Lindsay M.; Garrison, Elina P.||||JOURNAL OF FISH AND WILDLIFE MANAGEMENT|JUN 2016|2016|7|1||||99|106||10.3996/082015-JFWM-080|||3|0.75|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|1|0
Performance of two alpine plant species along environmental gradients in an alpine meadow ecosystem in central Tibet|Dorji, Tsechoe; Moe, Stein R.; Klein, Julia A.; Wang, Shiping; Totland, Orjan||||ECOLOGICAL RESEARCH|MAY 2016|2016|31|3||||417|426||10.1007/s11284-016-1350-2|||3|0.75|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|2|0
Why are native annual abundances low in invaded grasslands? Testing the effects of competition and seed limitation|Thomson, Diane M.; Cruz-de Hoyos, Roxanne; Cummings, Keala; Schultz, Emily L.||||PLANT ECOLOGY|APR 2016|2016|217|4||||431|442||10.1007/s11258-016-0584-y|||3|0.75|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|2|0
Spatial ecology and resource selection of a high-elevation American marten (Martes americana) population in the northeastern United States|Siren, A. P. K.; Pekins, P. J.; Ducey, M. J.; Kilborn, J. R.||||CANADIAN JOURNAL OF ZOOLOGY|MAR 2016|2016|94|3||||169|180||10.1139/cjz-2015-0148|||3|0.75|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|1|0
The role of Pteridium arachnoideum (Kaulf) on the seed bank of the endangered Brazilian Cerrado|Xavier, R. O.; Alday, J. G.; Marrs, R. H.; Matos, D. M. S.||||BRAZILIAN JOURNAL OF BIOLOGY|FEB 2016|2016|76|1||||256|267||10.1590/1519-6984.21814|||3|0.75|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|0
Digging for answers: contributions of density- and frequency-dependent factors on ectoparasite burden in a social mammal|Archer, Elizabeth K.; Bennett, Nigel C.; Faulkes, Chris G.; Lutermann, Heike||||OECOLOGIA|FEB 2016|2016|180|2||||429|438||10.1007/s00442-015-3494-0|||3|0.75|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|2|0|0
Alteration of complex negative emotions induced by music in euthymic patients with bipolar disorder|Choppin, Sabine; Trost, Wiebke; Dondaine, Thibaut; Millet, Bruno; Drapier, Dominique; Verin, Marc; Robert, Gabriel; Grandjean, Didier||||JOURNAL OF AFFECTIVE DISORDERS|FEB 2016|2016|191|||||15|23||10.1016/j.jad.2015.10.063|||3|0.75|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|2|0
Hake species (Merluccius capensis and M. paradoxus) assessment in the Benguela Current Large Marine Ecosystem|Kathena, Johannes N.; Nielsen, Anders; Thygesen, Uffe Hogsbro; Berg, Casper W.||||ENVIRONMENTAL DEVELOPMENT|JAN 2016|2016|17|||1|SI|193|201||10.1016/j.envdev.2015.11.011|||3|0.75|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3|0
Vegetation management influences habitat use by mammalian herbivores in shrub-encroached grassy woodland|Davis, Naomi E.; Di Stefano, Julian; Coulson, Graeme; Whelan, Jim; Wright, John||||WILDLIFE RESEARCH|2016|2016|43|5||||438|447||10.1071/WR15218|||3|0.75|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|0
Changes in plant life-form, pollination syndrome and breeding system at a regional scale promoted by land use intensity|Moser, Dietmar; Dullinger, Stefan; Mang, Thomas; Huelber, Karl; Essl, Franz; Frank, Thomas; Hulme, Philip E.; Grabherr, Georg; Pascher, Kathrin||||DIVERSITY AND DISTRIBUTIONS|NOV 2015|2015|21|11||||1319|1328||10.1111/ddi.12353|||3|0.6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|2|0|0
Reduced entomopathogen abundance in Myrmica ant nests-testing a possible immunological benefit of myrmecophily using Galleria mellonella as a model|Schar, Sami; Larsen, Louise L. M.; Meyling, Nicolai V.; Nash, David R.||||ROYAL SOCIETY OPEN SCIENCE|OCT 2015|2015|2|10||||||150474|10.1098/rsos.150474|||3|0.6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|2|0
Multimodal Advertisement of Pregnancy in Free-Ranging Female Japanese Macaques (Macaca fuscata)|Rigaill, Lucie; MacIntosh, Andrew J. J.; Higham, James P.; Winters, Sandra; Shimizu, Keiko; Mouri, Keiko; Furuichi, Takeshi; Garcia, Cecile||||PLOS ONE|AUG 26 2015|2015|10|8||||||e0135127|10.1371/journal.pone.0135127|||3|0.6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3|0|0
Five-Year Mental Health Care Use by Patients Referred to Collaborative Care or to Specialized Care|van Orden, Mirjam L.; Deen, Mathijs L.; Spinhoven, Philip; Haffmans, Judith; Hoencamp, Eric||||PSYCHIATRIC SERVICES|AUG 2015|2015|66|8||||840|844||10.1176/appi.ps.201400238|||3|0.6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|0
Environmental heterogeneity and dispersal processes influence post-logging seedling establishment in a Chiquitano dry tropical forest|Corria-Ainslie, Robin; Camarero, J. Julio; Toledo, Marisol||||FOREST ECOLOGY AND MANAGEMENT|AUG 1 2015|2015|349|||||122|133||10.1016/j.foreco.2015.03.033|||3|0.6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|1|0
Comparison of the accuracy and consistency of likelihood-based estimation routines for genetic stock identification|Brenden, Travis O.; Bence, James R.; Liu, Weihai; Tsehaye, Iyob; Scribner, Kim T.||||METHODS IN ECOLOGY AND EVOLUTION|JUL 2015|2015|6|7||||817|827||10.1111/2041-210X.12377|||3|0.6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|1|0
Validation of a relationship between statolith size and age of larval Great Lakes sea lamprey (Petromyzon marinus)|Potts, Danielle D.; Dawson, Heather A.; Jones, Michael L.||||ENVIRONMENTAL BIOLOGY OF FISHES|JUL 2015|2015|98|8||||1859|1869||10.1007/s10641-015-0403-7|||3|0.6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|1|0
A Bayesian generalized random regression model for estimating heritability using overdispersed count data|Mair, Colette; Stear, Michael; Johnson, Paul; Denwood, Matthew; de Cisneros, Joaquin Prada Jimenez; Stefan, Thorsten; Matthews, Louise||||GENETICS SELECTION EVOLUTION|JUN 20 2015|2015|47|||||||51|10.1186/s12711-015-0125-5|||3|0.6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|2|0|0
Dispersal acts as both bane and balm for invaded zooplankton communities|Sinclair, James S.; Furlanetto, Katrina J.; Arnott, Shelley E.||||JOURNAL OF PLANKTON RESEARCH|MAR-APR 2015|2015|37|2||||462|471||10.1093/plankt/fbv007|||3|0.6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|2|0
Maximum Likelihood Estimation for Model M-t,M-alpha for Capture-Recapture Data with Misidentification|Vale, R. T. R.; Fewster, R. M.; Carroll, E. L.; Patenaude, N. J.||||BIOMETRICS|DEC 2014|2014|70|4||||962|971||10.1111/biom.12195|||3|0.5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|1|0|0
Landscape and local variables benefit rare species and common ones differently|Laszlo, Zoltan; Rakosy, Laszlo; Tothmeresz, Bela||||JOURNAL OF INSECT CONSERVATION|DEC 2014|2014|18|6||||1203|1213||10.1007/s10841-014-9734-5|||3|0.5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|2|0
Foraging behavior of Cerulean Warblers during the breeding and non-breeding seasons: evidence for the breeding currency hypothesis|Newell, Felicity L.; Beachy, Tiffany-Ahren; Rodewald, Amanda D.; Rengifo, Carlos G.; Ausprey, Ian J.; Rodewald, Paul G.||||JOURNAL OF FIELD ORNITHOLOGY|SEP 2014|2014|85|3||||310|320||10.1111/jofo.12070|||3|0.5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|2|0|0|0
Efficacy and Mechanisms of Communication Disruption of the Red Clover Casebearer Moth (Coleophora deauratella) with Complete and Partial Pheromone Formulations|Mori, Boyd A.; Evenden, Maya L.||||JOURNAL OF CHEMICAL ECOLOGY|JUN 2014|2014|40|6||||577|589||10.1007/s10886-014-0461-x|||3|0.5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|1|0
Swan grazing on seagrass: abundance but not grazing pressure varies over an annual cycle in a temperate estuary|Choney, Gary E.; McMahon, Kathryn; Lavery, Paul S.; Collier, Neil||||MARINE AND FRESHWATER RESEARCH|2014|2014|65|8||||738|749||10.1071/MF13126|||3|0.5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|1|0
Comparisons of meta-analytic methods for deriving a probability distribution for the steepness of the stock-recruitment relationship|Punt, Andre E.; Dorn, Martin||||FISHERIES RESEARCH|JAN 2014|2014|149|||||43|54||10.1016/j.fishres.2013.09.015|||3|0.5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|2|0|0|0
The roles of biological reference points and operational control points inmanagement procedures for the sablefish (Anoplopoma fimbria) fishery in British Columbia, Canada|Cox, Sean P.; Kronlund, Allen R.; Benson, Ashleen J.||||ENVIRONMENTAL CONSERVATION|DEC 2013|2013|40|4||||318|328||10.1017/S0376892913000271|||3|0.43|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|2|0
Promising the moon? Evaluation of indigenous and lunar fishing calendars using semiparametric generalized mixed models of recreational catch data|Stevenson, Ben C.; Millar, Russell B.||||ENVIRONMENTAL AND ECOLOGICAL STATISTICS|DEC 2013|2013|20|4||||591|608||10.1007/s10651-013-0236-5|||3|0.43|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|2|0|0
Estimating wounding of lake trout by sea lamprey in the upper Great Lakes: Allowing for changing size-specific patterns|Prichard, Carson G.; Bence, James R.||||JOURNAL OF GREAT LAKES RESEARCH|MAR 2013|2013|39|1||||110|119||10.1016/j.jglr.2012.12.005|||3|0.43|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|1|0
Performance of Surplus Production Models with Time-Varying Parameters for Assessing Multispecies Assemblages|Nesslage, Genevieve M.; Wilberg, Michael J.||||NORTH AMERICAN JOURNAL OF FISHERIES MANAGEMENT|DEC 1 2012|2012|32|6||||1137|1145||10.1080/02755947.2012.720646|||3|0.38|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|0|0|0
Simulation-based evaluation of the accuracy in indirectly estimating gillnet selectivity|Brenden, Travis O.; Zhao, Yingming||||FISHERIES RESEARCH|DEC 2012|2012|134|||||64|72||10.1016/j.fishres.2012.08.005|||3|0.38|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|1|0|0
Tall-statured grasses: a useful functional group for invasion science|Canavan, Susan; Meyerson, Laura A.; Packer, Jasmin G.; Pysek, Petr; Maurel, Noelie; Lozano, Vanessa; Richardson, David M.; Brundu, Giuseppe; Canavan, Kim; Cicatelli, Angela; Cuda, Jan; Dawson, Wayne; Essl, Franz; Guarino, Francesco; Guo, Wen-Yong; van Kleunen, Mark; Kreft, Holger; Lambertini, Carla; Pergl, Jan; Skalova, Hana; Soreng, Robert J.; Visser, Vernon; Vorontsova, Maria S.; Weigelt, Patrick; Winter, Marten; Wilson, John R. U.||||BIOLOGICAL INVASIONS|JAN 2019|2019|21|1||||37|58||10.1007/s10530-018-1815-z|||2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0
Sexual Identity of Drinking Companions, Drinking Motives, and Drinking Behaviors Among Young Sexual Minority Women: An Analysis of Daily Data|Dworkin, Emily R.; Cadigan, Jennifer; Hughes, Tonda; Lee, Christine; Kaysen, Debra||||PSYCHOLOGY OF ADDICTIVE BEHAVIORS|AUG 2018|2018|32|5||||540|551||10.1037/adb0000384|||2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0
Differential Effects of Climate Warming on the Nectar Secretion of Early- and Late-Flowering Mediterranean Plants|Takkis, Krista; Tscheulin, Thomas; Petanidou, Theodora||||FRONTIERS IN PLANT SCIENCE|JUN 27 2018|2018|9|||||||874|10.3389/fpls.2018.00874|||2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0
Can multiple-model mimicry explain warning signal polymorphism in the wood tiger moth, Arctia plantaginis (Lepidoptera: Erebidae)?|Ronka, K.; Mappes, J.; Michalis, C.; Kivio, R.; Salokannas, J.; Rojas, B.||||BIOLOGICAL JOURNAL OF THE LINNEAN SOCIETY|JUN 2018|2018|124|2||||237|260|||||2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1
Diversity and seasonal abundances of mosquitoes at potential arboviral transmission sites in two different climate zones in Switzerland|Wagner, S.; Guidi, V.; Torgerson, P. R.; Mathis, A.; Schaffner, F.||||MEDICAL AND VETERINARY ENTOMOLOGY|JUN 2018|2018|32|2||||175|185||10.1111/mve.12292|||2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0
Bat Activity Following Restoration Prescribed Burning in the Central Appalachian Upland and Riparian Habitats|Austin, Lauren V.; Silvis, Alexander; Ford, W. Mark; Muthersbaugh, Michael; Powers, Karen E.||||NATURAL AREAS JOURNAL|APR 2018|2018|38|2||||183|195|||||2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0
The Impact of Maltitol-Sweetened Chewing Gum on the Dental Plaque Biofilm Microbiota Composition|Keijser, Bart J. F.; van den Broek, Tim J.; Slot, Dagmar E.; van Twillert, Lodewic; Kool, Jolanda; Thabuis, Clementine; Ossendrijver, Michel; van der Weijden, Fridus A.; Montijn, Roy C.||||FRONTIERS IN MICROBIOLOGY|MAR 6 2018|2018|9|||||||381|10.3389/fmicb.2018.00381|||2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0
Determining threatened species distributions in the face of limited data: Spatial conservation prioritization for the Chinese giant salamander (Andrias davidianus)|Chen, Shu; Cunningham, Andrew A.; Wei, Gang; Yang, Jian; Liang, Zhiqiang; Wang, Jie; Wu, Minyao; Yan, Fang; Xiao, Hanbin; Harrison, Xavier A.; Pettorelli, Nathalie; Turvey, Samuel T.||||ECOLOGY AND EVOLUTION|MAR 2018|2018|8|6||||3098|3108||10.1002/ece3.3862|||2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0
UV-B affects the immune system and promotes nuclear abnormalities in pigmented and non-pigmented bullfrog tadpoles|Franco-Belussi, Lilian; Fanali, Lara Zacari; De Oliveira, Classius||||JOURNAL OF PHOTOCHEMISTRY AND PHOTOBIOLOGY B-BIOLOGY|MAR 2018|2018|180|||||109|117||10.1016/j.jphotobiol.2018.01.022|||2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1
Rhesus macaque personality, dominance, behavior, and health|Robinson, Lauren M.; Coleman, Kristine; Capitanio, John P.; Gottlieb, Daniel H.; Handel, Ian G.; Adams, Mark J.; Leach, Matthew C.; Waran, Natalie K.; Weiss, Alexander||||AMERICAN JOURNAL OF PRIMATOLOGY|FEB 2018|2018|80|2||||||e22739|10.1002/ajp.22739|||2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0
Connectivity or area: what drives plant species richness in habitat corridors?|Thiele, Jan; Kellner, Simon; Buchholz, Sascha; Schirmel, Jens||||LANDSCAPE ECOLOGY|FEB 2018|2018|33|2||||173|181||10.1007/s10980-017-0606-8|||2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0
Effectiveness and costs of a vocational advice service to improve work outcomes in patients with musculoskeletal pain in primary care: a cluster randomised trial (SWAP trial ISRCTN 52269669)|Wynne-Jones, Gwenllian; Artus, Majid; Bishop, Annette; Lawton, Sarah A.; Lewis, Martyn; Jowett, Sue; Kigozi, Jesse; Main, Chris; Sowden, Gail; Wathall, Simon; Burton, A. Kim; van der Windt, Danielle A.; Hay, Elaine M.; Foster, Nadine E.|SWAP Study Team|||PAIN|JAN 2018|2018|159|1||||128|138||10.1097/j.pain.0000000000001075|||2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0
Tree cavity densities and characteristics in managed and unmanaged Swedish boreal forest|Andersson, Jon; Gomez, Eva Domingo; Michon, Sophie; Roberge, Jean-Michel||||SCANDINAVIAN JOURNAL OF FOREST RESEARCH|2018|2018|33|3||||233|244||10.1080/02827581.2017.1360389|||2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0
Ecosystem modelling to quantify the impact of historical whaling on Southern Hemisphere baleen whales|Tulloch, Vivitskaia J. D.; Plaganyi, Eva E.; Matear, Richard; Brown, Christopher J.; Richardson, Anthony J.||||FISH AND FISHERIES|JAN 2018|2018|19|1||||117|137||10.1111/faf.12241|||2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0
A newborn infant chimpanzee snatched and cannibalized immediately after birth: Implications for maternity leave in wild chimpanzee|Nishie, Hitonaru; Nakamura, Michio||||AMERICAN JOURNAL OF PHYSICAL ANTHROPOLOGY|JAN 2018|2018|165|1||||194|199||10.1002/ajpa.23327|||2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0
Evaluating the utility of the Gulf Stream Index for predicting recruitment of Southern New England-Mid Atlantic yellowtail flounder|Xu, Haikun; Miller, Timothy J.; Hameed, Sultan; Alade, Larry A.; Nye, Janet A.||||FISHERIES OCEANOGRAPHY|JAN 2018|2018|27|1||||85|95||10.1111/fog.12236|||2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0
Interaction between visual and chemical cues in a Liolaemus lizard: a multimodal approach|Vicente, Natalin S.; Halloy, Monique||||ZOOLOGY|DEC 2017|2017|125|||||24|28||10.1016/j.zool.2017.07.006|||2|0.67|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1
The Distribution of Gastrointestinal Parasites in Two Populations of Common Mole-Rats (Cryptomys hottentotus hottentotus)|Archer, E. K.; Bennett, N. C.; Junker, K.; Faulkes, C. G.; Lutermann, H.||||JOURNAL OF PARASITOLOGY|DEC 2017|2017|103|6||||786|790||10.1645/17-62|||2|0.67|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0
A new method for loading predatory mites with entomopathogenic fungi for biological control of their prey|Lin, Gongyu; Tanguay, Alexandre; Guertin, Claude; Todorova, Silvia; Brodeur, Jacques||||BIOLOGICAL CONTROL|DEC 2017|2017|115|||||105|111||10.1016/j.biocontrol.2017.09.012|||2|0.67|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0
What we don't seed: the role of long-lived seed banks as hidden legacies of invasive plants|Passos, Isabel; Marchante, Helia; Pinho, Rosa; Marchante, Elizabete||||PLANT ECOLOGY|DEC 2017|2017|218|11-12||||1313|1324||10.1007/s11258-017-0770-6|||2|0.67|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2
Ridge virtual population analysis to reduce the instability of fishing mortalities in the terminal year|Okamura, Hiroshi; Yamashita, Yuuho; Ichinokawa, Momoko||||ICES JOURNAL OF MARINE SCIENCE|NOV-DEC 2017|2017|74|9||||2427|2436||10.1093/icesjms/fsx089|||2|0.67|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0
Diversity and stability of egg-bacterial assemblages: The role of paternal care in the glassfrog Hyalinobatrachium colymbiphyllum|Hughey, Myra C.; Delia, Jesse; Belden, Lisa K.||||BIOTROPICA|NOV 2017|2017|49|6||||792|802||10.1111/btp.12461|||2|0.67|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0
The robustness of Brownie tag return models to complex spatiotemporal dynamics evaluated through simulation analysis|Lauretta, Matthew V.; Goethel, Daniel R.||||CANADIAN JOURNAL OF FISHERIES AND AQUATIC SCIENCES|NOV 2017|2017|74|11|||SI|1845|1861||10.1139/cjfas-2016-0291|Conference on Gutshop - New Perspectives on the Feeding Ecology and Trophic Dynamics of Freshwater and Marine Fishes held at the 145th Annual Meeting of the American-Fisheries-Society|AUG, 2015|2|0.67|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1
